X,Y,Z,azimuth,dip,polarity,formation
306028.4294560882,6414211.653284676,291.9111537787928,304.44518205969746,7.948620842378361,1,Umberatana_Group
305969.24773550755,6413502.180113428,286.97004536463163,229.71510567198084,7.947977150984016,1,Umberatana_Group
307329.3997989197,6413087.040361184,286.9057437978203,225.40133418107268,7.946854818825557,1,Umberatana_Group
307809.2644018979,6412613.160219062,293.0662966925336,244.77549280920493,7.946155034628006,1,Umberatana_Group
303797.5045379864,6408313.632649954,333.386520280167,51.04662060595564,7.946374417403533,1,Umberatana_Group
302415.4383593825,6409624.217703626,329.1318169588254,71.47241341014296,7.948127870351087,1,Umberatana_Group
272778.8246990393,6408410.856184337,503.0745574298514,86.56769145303241,7.9624756235276095,1,Yerelina_Subgroup
273097.66205650044,6411151.875994809,494.64710227459307,106.888926889505,7.964772766134999,1,Yerelina_Subgroup
274770.5807179484,6414851.138438137,468.9520441078646,121.3775857285496,7.96699753003935,1,Yerelina_Subgroup
280723.3250954898,6422939.017985439,466.4546119489781,139.04513112542958,7.970107369800203,1,Yerelina_Subgroup
283067.1866950757,6425310.82039519,460.1239854727414,134.3009329199038,7.970400890090488,1,Yerelina_Subgroup
283027.0496200508,6414000.486394732,493.7305324396731,327.9714003253212,7.962643709733086,1,Umberatana_Group
280748.9728027526,6412237.269907068,576.4792635572901,312.2977675683369,7.962668626344339,1,Umberatana_Group
277979.41099519754,6406734.387374133,492.1813891771536,292.6815562955801,7.959305566762296,1,Umberatana_Group
326091.0482902803,6430503.920553688,227.05876867524748,304.13867081301714,7.939668840281797,1,Burra_Group
324371.83271748334,6428795.739338366,229.92687576604231,333.21556431495645,7.940491970750202,1,Burra_Group
322629.4393387233,6428428.122999803,232.9751288921099,4.1909278284192055,7.942139295722768,1,Burra_Group
265604.67488267267,6429963.865224222,412.0274776092447,227.92615610185,7.979931907428721,1,Yudnamutana_Subgroup
297919.9083761637,6408514.025736798,382.4254114994743,304.44519165035416,7.950058098341586,1,Yudnamutana_Subgroup
303636.4749044247,6423486.60527854,361.5450314921157,351.9578382631853,7.955842833215129,1,Yudnamutana_Subgroup
302916.43620113947,6423461.450262589,410.9467642557363,351.0207119447834,7.956222696433272,1,Yudnamutana_Subgroup
302369.9544110496,6423315.605556224,433.5013375642415,343.3895535085184,7.956600221288298,1,Yudnamutana_Subgroup
301154.92687312176,6422742.875648771,466.5429203859136,322.07013115374536,7.957439509011607,1,Yudnamutana_Subgroup
298839.9575787287,6420525.430539019,428.32912684432927,304.1386915684094,7.957429212122889,1,Yudnamutana_Subgroup
297933.0425154658,6418366.330514879,471.0384075486117,284.5999204926129,7.956895925056557,1,Yudnamutana_Subgroup
296730.29503644496,6414195.790860441,578.1367590713663,286.3252263377089,7.955280974624785,1,Yudnamutana_Subgroup
295796.55938261724,6411339.246232654,638.5064604788947,291.5687549510593,7.9538254611164945,1,Yudnamutana_Subgroup
273559.8850716211,6435684.7269054,527.3091842492865,158.81176569521313,7.980495270897606,1,Yudnamutana_Subgroup
267407.8495149262,6432869.527617846,463.209697593264,127.88023240779438,7.981076868283182,1,Emeroo_Subgroup
269261.239694559,6434702.537218673,481.2464757701007,101.08343924923749,7.981645752267937,1,Emeroo_Subgroup
305854.9687571262,6415619.594837591,302.4752031056502,209.21325183003728,7.949566244006007,1,Yudnamutana_Subgroup
261093.74342557363,6413261.403006252,460.9104643895949,289.39975796011663,7.969148684355559,1,Yerelina_Subgroup
258651.90896062856,6408282.5618767,469.70016989362216,301.9863614021775,7.965238587953195,1,Yerelina_Subgroup
281171.1971492516,6409113.849227687,506.3681492297683,193.0542131075092,7.960100553332083,1,Emeroo_Subgroup
282743.5153099133,6412791.129200775,521.0171551864047,354.8584713015174,7.96213374623558,1,Yudnamutana_Subgroup
281252.0739222735,6411684.794654422,568.1413930807892,311.57328343937456,7.962060987890922,1,Yudnamutana_Subgroup
279753.9968833657,6409374.311346522,564.5681136767073,298.5114254599225,7.960742900806125,1,Yudnamutana_Subgroup
263584.40245175234,6408821.060767524,513.4765688358447,295.17782408554945,7.965047923973245,1,Yudnamutana_Subgroup
297486.5472967259,6439168.51408172,470.8873408098537,145.61681770868512,7.967549007020565,1,Umberatana_Group
298796.9099975277,6439901.558062282,455.8969430093009,143.7510013366341,7.966948666788483,1,Umberatana_Group
301327.1709913427,6442557.928671274,388.1825990597448,133.86499512431158,7.96533161840307,1,Umberatana_Group
302716.99388611864,6444510.446356444,361.6979107819256,117.8966482343282,7.965035987554756,1,Umberatana_Group
303048.99766795145,6445865.78592387,344.1925536585732,73.33208710023132,7.964967351783272,1,Umberatana_Group
302678.3007701097,6446692.777769013,353.43703494913007,74.64271433451512,7.965588976282248,1,Umberatana_Group
302596.9639352091,6448366.957806464,344.22320981348486,107.60340674224052,7.965871124421525,1,Umberatana_Group
305545.7118311876,6447796.903336862,323.02778379862195,146.0249706801747,7.96326191146062,1,Umberatana_Group
309505.9744017726,6447470.548960397,302.48107656817353,264.63892645398244,7.959699085055249,1,Umberatana_Group
308914.9348300833,6445594.740026573,307.20187921655287,316.2110543169323,7.959848628072251,1,Umberatana_Group
306386.01213626005,6443870.17783829,333.9844227199809,320.1467630124646,7.961565401535523,1,Umberatana_Group
304506.5052029737,6442502.25473234,365.933658173147,311.57331105894366,7.962870003386612,1,Umberatana_Group
304307.365889794,6441634.995355634,357.33432970357126,266.5676855977523,7.9627332766224015,1,Umberatana_Group
292754.0902936579,6433951.613145704,482.3700387610603,79.44505724748024,7.969038003343002,1,Umberatana_Group
292004.0240158265,6436492.290315363,495.8051255239477,73.57793829607891,7.970430709969364,1,Umberatana_Group
292294.71024207247,6438253.993187978,527.0518472364124,334.26056320785267,7.971198673251536,1,Emeroo_Subgroup
290725.8545199585,6439797.874710575,582.2997560073673,140.05479163280768,7.97276426313465,1,Emeroo_Subgroup
296503.3839984409,6444641.79336336,424.3228914266074,128.20902914665453,7.969909924141149,1,Emeroo_Subgroup
265853.6978694285,6406137.930783622,484.6224569538349,216.2167863022604,7.962440927273079,1,Burra_Group
251501.45998068544,6452250.646066437,418.9448416256885,144.31611058464438,7.989853321134191,1,ABC_Range_Quartzite
254471.28369636444,6456822.407059945,434.20671026767593,121.1593823929354,7.990297342883423,1,ABC_Range_Quartzite
253840.6076265425,6454130.954768663,421.3532079297169,300.78420702193563,7.99014393954414,1,ABC_Range_Quartzite
254584.11799832477,6454145.061173072,411.0361561944462,299.24870780568205,7.990137914783531,1,Wilpena_Group
253411.5079484213,6451837.727314537,380.660660718057,308.8577933513122,7.989838462268523,1,Yerelina_Subgroup
311895.8172881231,6420701.293468151,258.8082816697449,296.7090247661536,7.947740483326797,1,Umberatana_Group
310703.737781271,6419374.274843978,266.8541861864866,321.8006683635128,7.948134048617277,1,Umberatana_Group
309781.57604526106,6419907.695536874,289.8097457015275,113.97451293233752,7.949217705927609,1,Umberatana_Group
310874.43717113754,6421139.771291882,280.71025375455724,147.15396396450467,7.948830209085415,1,Umberatana_Group
251707.2269916064,6410532.955153124,520.4529714526703,90.07980939393372,7.967091364999192,1,ABC_Range_Quartzite
251744.0988188443,6414413.181082521,431.1219882271883,105.74905710773668,7.970380461513656,1,ABC_Range_Quartzite
253827.6871033415,6418184.341977268,431.6704736125435,120.09548271375758,7.973543475364124,1,ABC_Range_Quartzite
256298.8467045135,6420627.1562203225,409.1334428704486,172.07466783706172,7.975347099132207,1,ABC_Range_Quartzite
257945.6349828212,6418936.369907144,523.8442050221284,218.87969042854263,7.973749940703129,1,ABC_Range_Quartzite
258117.9975218239,6416297.864841489,678.0394872947049,286.24295731379465,7.971841284270823,1,ABC_Range_Quartzite
256993.29161814053,6414021.174347568,635.222915910947,292.6890135716362,7.969928741794988,1,ABC_Range_Quartzite
255340.9759201772,6410412.044503056,545.688514918455,281.93005507066425,7.967108862546596,1,ABC_Range_Quartzite
253659.4716560543,6406046.13188442,435.8140518187322,306.77274426645283,7.9632492183003905,1,ABC_Range_Quartzite
254246.5197123218,6409533.356577746,443.4909528091132,110.02016660438768,7.966287513482015,1,ABC_Range_Quartzite
256504.5743461189,6414392.581864607,550.4570258672813,123.64488138473251,7.970357713226122,1,ABC_Range_Quartzite
257105.12608061996,6417612.618467441,614.342950797786,76.72325760183753,7.973065496591218,1,ABC_Range_Quartzite
254653.22322873535,6417588.522018582,510.50742693007953,308.814913462698,7.97315917262307,1,ABC_Range_Quartzite
252391.71918426664,6414449.961684925,479.59901440425614,289.97568390686007,7.970412128153541,1,ABC_Range_Quartzite
252473.39705663227,6411076.267779164,470.9011487936841,232.4655290795008,7.967541976060914,1,ABC_Range_Quartzite
318311.4384309024,6419852.403418968,262.62547938724583,347.5012794174332,7.941719881017818,1,Yudnamutana_Subgroup
317195.9069297548,6420005.442160761,242.2163825944457,44.49850854764651,7.943009204938548,1,Yudnamutana_Subgroup
316785.0433865864,6421078.081042546,241.13004534890493,96.02817206015176,7.9439633990003955,1,Yudnamutana_Subgroup
317245.7226555607,6422037.222265938,240.3420168652096,135.84324873660165,7.944049382782609,1,Yudnamutana_Subgroup
330073.0582662161,6453639.772811763,215.98116,41.58909150920732,7.941052941520908,1,Yudnamutana_Subgroup
329996.78824134404,6455123.456556475,219.0980909311095,111.0103168479542,7.941143842071753,1,Yudnamutana_Subgroup
331854.88274171227,6456795.382126074,222.31173165067105,149.48712815376757,7.939194405796371,1,Yudnamutana_Subgroup
333662.0845666625,6457574.372381849,212.74242385573265,126.22480273221124,7.937690503821912,1,Yudnamutana_Subgroup
335224.5831907234,6455856.546663389,234.47779617777,310.791437589467,7.936113203979886,1,Yudnamutana_Subgroup
333262.2346997695,6454225.42055588,202.91780750167715,269.6415498484173,7.938065648977044,1,Yudnamutana_Subgroup
285644.63255967153,6456122.201831874,698.06660040134,106.7234009357685,7.979366310033384,1,Yerelina_Subgroup
286038.3061050464,6457750.90535544,728.3080410948853,142.1249968474218,7.979087320340355,1,Yerelina_Subgroup
288343.3186121858,6457792.064076751,672.4851246895098,274.7639495251909,7.977433760490399,1,Yerelina_Subgroup
288662.5351185483,6456425.797398824,616.710959760344,279.0943816775623,7.977392781950627,1,Yerelina_Subgroup
287668.0733942841,6455832.389420382,669.9632129581112,324.5746199216501,7.978041007809594,1,Yerelina_Subgroup
287414.1955992712,6455241.709619659,711.2041735742623,253.00237578626945,7.978012556034756,1,Yerelina_Subgroup
287839.5023304982,6453928.25308165,611.8243667953724,277.18542276974136,7.97756400787712,1,Yerelina_Subgroup
287736.2167279575,6452363.925932579,622.4571798811746,247.79727401399168,7.977738722825364,1,Yerelina_Subgroup
288011.9297545982,6450205.2379827965,644.0985251925426,275.312107638229,7.977126372310735,1,Yerelina_Subgroup
286706.02516861307,6444680.256781148,622.4158228147727,286.86337262312514,7.976936980128343,1,Yerelina_Subgroup
284570.51107351267,6438145.562039607,591.5097943134406,287.52593440751514,7.976037119607952,1,Yerelina_Subgroup
282121.3242796133,6432759.248336332,533.7977003634121,303.22585315919446,7.975033115171684,1,Yerelina_Subgroup
277521.65365109604,6426335.503321911,488.90851362213584,306.32662800516084,7.97368642958169,1,Yerelina_Subgroup
274217.8487544977,6422052.662727525,458.2967451157116,313.69541025763505,7.9722312862244,1,Yerelina_Subgroup
272180.19966688106,6420459.092261468,485.9510271737864,323.43239667647697,7.971904413018635,1,Yerelina_Subgroup
270396.0524155221,6419939.533464398,452.0363173445064,356.59469758125545,7.972033555283801,1,Yerelina_Subgroup
268092.70271767984,6420708.764475904,443.20309108814337,38.0871640823712,7.973465682998722,1,Yerelina_Subgroup
267163.3220017592,6421680.590526488,444.9007209356023,44.60046278872255,7.974427799448506,1,Yerelina_Subgroup
266417.23337136867,6422564.74433038,422.39696995722886,71.64201049369518,7.974898761519299,1,Yerelina_Subgroup
266315.0493360598,6423897.428040925,441.6231333362795,109.12331098100624,7.975920589235699,1,Yerelina_Subgroup
267591.529232982,6426202.536992144,444.280057126985,123.80480952530644,7.977292032597546,1,Yerelina_Subgroup
270313.3324015158,6430329.907467735,494.2546164020552,130.56773122128118,7.978777829504708,1,Yerelina_Subgroup
275366.35092558723,6435676.115662724,525.0259059742207,130.38942436587615,7.979649550106799,1,Yerelina_Subgroup
278205.26585604507,6439744.741372791,503.73743183913496,122.59688759635009,7.980155772995289,1,Yerelina_Subgroup
279860.2503859099,6443000.9216376925,537.4913127379289,113.40734040158748,7.980172151577506,1,Yerelina_Subgroup
281608.9513521167,6447556.922884341,638.6763894216714,114.98840278340452,7.98057145453086,1,Yerelina_Subgroup
283102.6904466065,6450692.209684866,689.1169706485838,110.71185252140988,7.980366876240211,1,Yerelina_Subgroup
283974.25979666976,6453758.6752611175,636.8276270896771,109.2901943203629,7.980134435876494,1,Yerelina_Subgroup
314879.7169283206,6408108.118860664,260.75245439954494,131.5732196216818,7.937793500690603,1,Burra_Group
315613.3427358891,6409446.017285957,257.4777140437657,137.9166827163258,7.938048628594359,1,Burra_Group
316608.0588430761,6410141.199324373,261.3339237017003,135.56611310059827,7.937883042528725,1,Burra_Group
314950.14860623184,6411575.475037266,255.07510214323548,19.501238545858257,7.939727176134312,1,Burra_Group
312743.7792014752,6411545.75982353,264.95718008021777,277.18540026021003,7.941716906811024,1,Burra_Group
311997.3533716519,6409997.222284688,277.84367182862,302.5968882635318,7.941133528478772,1,Burra_Group
311663.1961779947,6408730.79336746,282.0109330557874,265.3988888432664,7.940855619011117,1,Burra_Group
311263.5805294204,6406223.463987257,289.01991403163765,16.579734961514475,7.9395287935630705,1,Burra_Group
310194.55120263214,6406131.232740592,301.7673599296425,336.4500606046,7.940277175103191,1,Burra_Group
308898.158200062,6418762.769448963,286.53249804412627,25.649640482666825,7.94904659498755,1,Yudnamutana_Subgroup
307759.77442124585,6419269.056419143,300.49386467880333,13.699516286916207,7.950513428110725,1,Yudnamutana_Subgroup
306776.41141966113,6420027.792663191,306.4803762408866,73.18022642899211,7.9515786078138575,1,Yudnamutana_Subgroup
306929.1743192505,6421032.210785258,301.4225032399416,96.57378944793771,7.951756880763085,1,Yudnamutana_Subgroup
307369.5399549177,6422355.414436931,295.00577659411044,136.33927992211562,7.952188707255203,1,Yudnamutana_Subgroup
309470.6387985457,6422388.643854983,277.69800713215176,180.5865618540763,7.95058577270855,1,Yudnamutana_Subgroup
311396.76466153224,6422290.198554276,261.5593789641455,210.28373438122048,7.948950851534249,1,Yudnamutana_Subgroup
311984.71560071426,6421657.391950732,258.25951600556783,257.1086758976988,7.948274645483025,1,Yudnamutana_Subgroup
294139.4622024435,6456067.235507228,538.431696512461,323.97256148228047,7.973444945274082,1,Yudnamutana_Subgroup
310043.5622700837,6412730.210099541,298.0,153.38619667777073,7.944624840591047,1,Yudnamutana_Subgroup
311729.8201168223,6412973.647501532,280.9137083168184,187.5507249819192,7.94345584864017,1,Yudnamutana_Subgroup
306030.7350184112,6406179.326507806,382.04286414642434,334.4828568619491,7.943187076054357,1,Yudnamutana_Subgroup
269128.03730456554,6414344.880089352,453.918193818031,55.85956624753936,7.968346126410324,1,Yudnamutana_Subgroup
282299.01295014616,6411197.419119852,501.6563649550367,322.6983188562775,7.9612206988145,1,Burra_Group
264652.4031114133,6451088.927830627,407.6947038465022,63.3791244119347,7.988421576974048,1,Burra_Group
263721.3696937591,6451399.223430693,396.3492431200992,27.55826521290595,7.9886568115551455,1,Burra_Group
263455.08411004883,6452022.55075182,393.1589185339941,114.96022152102648,7.988734169800452,1,Burra_Group
265472.59492850874,6454746.989057789,389.5303769372926,135.22728989500467,7.988583353427387,1,Burra_Group
266453.9368595723,6454764.043239569,419.3719396420244,244.19706023889285,7.988303000567882,1,Burra_Group
266781.2979808752,6454023.511628489,416.9606316931225,176.59469978871596,7.988212026158294,1,Burra_Group
268113.8086255006,6455545.580912676,413.46934267808,135.71995683552916,7.987879002525474,1,Burra_Group
275531.8279338685,6451527.386369894,552.0425609351003,296.62199352008054,7.984450190273321,1,Burra_Group
273404.2833129541,6450272.127976734,490.5407046801901,258.4753309989346,7.98518699398123,1,Burra_Group
265887.06625093264,6447685.56911194,417.24042607841614,355.22568981463803,7.987334629640529,1,Burra_Group
255564.7938968464,6442156.260881233,358.9326021978343,166.72541853789096,7.9873511996210595,1,Umberatana_Group
256995.91714086727,6443049.1285203,357.27329358063685,134.0215119195101,7.987444005724171,1,Umberatana_Group
272664.51079591864,6437859.919312092,525.9964513098815,20.61492979663325,7.981785768448475,1,Umberatana_Group
253034.8778741271,6427991.628730144,328.4584200103544,2.1235051611602103,7.98012836837303,1,Umberatana_Group
251857.0049094672,6428388.99522747,318.12920135940453,23.16067328508541,7.980413784877356,1,Umberatana_Group
259969.41755807048,6456421.288140183,392.4208150593907,246.96821481963923,7.989824437061657,1,Umberatana_Group
257684.2750770861,6451561.397601496,389.684439772601,265.31817836722234,7.9895953969553375,1,Umberatana_Group
261455.61546761505,6449695.327587588,392.2414784443285,206.338079366612,7.988793037866984,1,Umberatana_Group
260255.23580303823,6445681.228142583,418.170759629289,281.6786882439535,7.988072923982315,1,Umberatana_Group
258374.69045459945,6445686.018515356,392.7827116012138,353.7950806318062,7.988261704347437,1,Umberatana_Group
256665.82901538105,6447300.203715703,368.17933804954606,15.76397994795252,7.98883869565951,1,Umberatana_Group
257828.86015429563,6444280.026878901,385.5094521412777,153.4350152216589,7.987860235539671,1,Umberatana_Group
258074.9440152565,6443943.986026561,382.7346226687057,270.0000822166222,7.987698466345463,1,Umberatana_Group
257689.22566310928,6442373.569001434,364.3341309710628,270.2549139155292,7.987226622205767,1,Umberatana_Group
259142.7264129338,6440793.189510619,404.5558199817507,166.11644067893317,7.9865113773251295,1,Umberatana_Group
263052.41346642503,6443006.001529407,449.8348021727791,131.46504206390898,7.986600205576408,1,Umberatana_Group
264651.5234024439,6444477.73482193,431.01253144252064,166.2862246441996,7.986759376242588,1,Umberatana_Group
266277.0829996127,6444514.042627078,438.71839100837946,202.33649696722185,7.986374401961143,1,Umberatana_Group
267899.7182084647,6443379.950417478,443.0,232.1653392834596,7.985467926589607,1,Umberatana_Group
269328.8592012226,6442132.585864499,460.5204542514681,198.73761608676136,7.984637995934818,1,Umberatana_Group
270563.0605803824,6442174.225932917,472.9650232602395,125.74441439577544,7.98428632669787,1,Umberatana_Group
270710.0579937336,6443168.761050146,492.3291050781554,67.34488419133822,7.984622394174991,1,Umberatana_Group
253445.1392184634,6438265.628919004,353.66005754483814,305.37053799467685,7.985776599800801,1,Umberatana_Group
255255.36551699007,6436998.437166607,412.87787684315657,126.20568826062596,7.985074970749537,1,Umberatana_Group
255918.14718501712,6439671.534881078,362.64754638015313,193.30335039858485,7.986361389691794,1,Umberatana_Group
254009.91432965448,6440600.4137034565,337.3309235293737,338.03344769128233,7.986820024892935,1,Umberatana_Group
252513.6912600956,6437417.597342895,354.8142573788805,80.15297402676259,7.985308577764897,1,Umberatana_Group
252841.6926309744,6426972.085505823,351.0,208.74647407186603,7.979494984188918,1,Umberatana_Group
257772.378360268,6445051.007476274,390.4101839193437,72.90154183247262,7.988062384045534,1,Yudnamutana_Subgroup
256979.4153462689,6445322.505992249,398.6175571453783,353.5273060969968,7.988253663159796,1,Yudnamutana_Subgroup
254183.48283004249,6442818.178651984,336.4157583658523,266.56770382812977,7.987563585623775,1,Yudnamutana_Subgroup
251615.885149758,6442608.545049852,310.4392345521262,298.644756025381,7.987507660692543,1,Yudnamutana_Subgroup
269422.3362842741,6445079.612831218,449.52561701973815,255.26185716970508,7.985443846506399,1,Yudnamutana_Subgroup
269086.97705609933,6444045.249751805,464.6872248945255,283.12265430251495,7.985306406423376,1,Yudnamutana_Subgroup
269558.72842795355,6443176.571589496,483.747310927018,164.55970281667317,7.984975683937023,1,Yudnamutana_Subgroup
263802.8859787815,6448066.694865741,424.9740512370268,181.66055901930557,7.987957794399335,1,Yudnamutana_Subgroup
260777.2319854537,6444969.351266742,415.5954960994336,273.9998911867017,7.987703405235493,1,Yudnamutana_Subgroup
259429.48597544205,6441935.75366755,396.73659287650366,159.71449883865955,7.986830035840967,1,Yudnamutana_Subgroup
263207.08798060415,6445114.692577576,434.18766479885255,151.97375469585126,7.987400137531665,1,Yudnamutana_Subgroup
268481.41388215736,6445316.780888304,438.98320182300114,157.29113204219664,7.985925600382998,1,Yudnamutana_Subgroup
288269.2929051185,6435789.884836239,515.8157149007704,327.6951410181087,7.972872757253043,1,Burra_Group
287605.36142895586,6434615.131796632,512.1940167608525,302.0326776437446,7.972757464418166,1,Burra_Group
286530.684402244,6433450.917515754,506.5580978745275,299.18758459099865,7.972693390303391,1,Burra_Group
271928.7311903104,6427567.2440975215,596.4750418421852,123.09856005562632,7.976501694846533,1,ABC_Range_Quartzite
274463.430532809,6430573.674528565,588.5400720105688,125.66455039766736,7.977288377154849,1,ABC_Range_Quartzite
276229.7281697484,6433140.066665137,564.0034347056624,120.41409729305582,7.978230893655805,1,ABC_Range_Quartzite
277195.1144656892,6434377.276814677,564.0637088515241,246.77697266987343,7.978268276166759,1,ABC_Range_Quartzite
275993.90060797264,6431771.3702052,575.5559807776817,303.4397187210232,7.97746232353137,1,ABC_Range_Quartzite
274469.3780823574,6429626.399723452,596.5114561828364,296.946820723546,7.977009702854787,1,ABC_Range_Quartzite
274157.58456582786,6428199.1235176455,574.4403383611218,208.78987057375505,7.976349090392816,1,ABC_Range_Quartzite
275489.30065214104,6429159.215296101,540.5718862029046,132.61542077349822,7.976313331167347,1,ABC_Range_Quartzite
277953.9213154775,6431531.843277263,557.0016650841908,122.40709084503652,7.976290454582084,1,ABC_Range_Quartzite
280388.2739950476,6435893.326485209,539.0180351484207,117.53163974092502,7.977232907189233,1,ABC_Range_Quartzite
280811.313607164,6436207.8755044,551.3673359166369,253.18024377509096,7.977187794636023,1,ABC_Range_Quartzite
280469.1716684879,6434756.533854767,564.7670291056037,293.783034165592,7.976780158683425,1,ABC_Range_Quartzite
279118.3078629487,6432154.442224262,587.5402450291006,304.0206262100319,7.976327533979301,1,ABC_Range_Quartzite
276126.03688655363,6428561.111220162,561.214178609135,312.9271300890137,7.975527600517353,1,ABC_Range_Quartzite
274105.8104708872,6426889.078397933,624.084826022733,323.67427339554405,7.975452925506971,1,ABC_Range_Quartzite
272788.6663052936,6425898.054045349,612.1212275192695,340.1987193664111,7.975396754123679,1,ABC_Range_Quartzite
271733.89445983653,6426045.168517816,673.1294554743689,50.20035622825674,7.9757481394999985,1,ABC_Range_Quartzite
318893.74204134766,6425833.582173939,239.1805627407598,99.56016932413178,7.944222782726953,1,Yudnamutana_Subgroup
327560.2029191956,6433466.02699389,221.40715587644016,296.46646789280925,7.939313471774341,1,Yudnamutana_Subgroup
284869.7405099285,6440635.848894278,618.777878375947,291.72919619871914,7.976652441408575,1,Wilpena_Group
279009.8159800016,6429298.740574764,514.9931027844804,300.258773125931,7.974732627317238,1,Wilpena_Group
277825.77983199246,6427625.584814017,492.3934187944293,301.00794466154747,7.974349949965159,1,Wilpena_Group
274776.23424801073,6424086.085088,520.5461159277152,314.3009228917797,7.973692841308804,1,Wilpena_Group
272860.9864609174,6421882.885238472,481.36374014390873,317.1754053369874,7.972597025337464,1,Wilpena_Group
271373.6645868341,6420919.894231901,508.6121455050078,324.5746280575109,7.972421342854247,1,Wilpena_Group
270013.63302732445,6420590.930053597,459.2392567487156,7.906643448338514,7.9728951811943745,1,Wilpena_Group
268113.30529166595,6422061.474338074,445.9810273074479,51.99149689378544,7.9741670048029505,1,Wilpena_Group
